section name,section type,size
.text.drvAxidmaInit,text,148
.rodata._axidmaPmOps,rodata,16
.text.prvCamCtrlEnable,text,24
.text.drvCamSetMCLK,text,88
.text.drvCamDisableMCLK,text,48
.text.drvCamInitIfc,text,36
.text.drvCampStartTransfer,text,44
.text.drvCampStopTransfer,text,116
.text.drvCampIfcDeinit,text,12
.text.drvCamSetIrqHandler,text,40
.text.drvCamDisableIrq,text,6
.text.drvCamCmdSetFifoRst,text,16
.text.drvCamSetIrqMask,text,40
.text.drvCamClrIrqMask,text,28
.text.drvCamSetPdn,text,28
.text.drvCamSetRst,text,28
.text.drvCampRegInit,text,600
.text.drvCampRegDeInit,text,36
.text.drvCameraControllerEnable,text,8
.text.prvUartFifoWriteAll,text,56
.text.prvUartInit,text,92
.text.prvDummyRxCallback,text,6
.text.prvUartSetRxCallback,text,20
.text.prvUartPmResume,text,10
.text.prvUartPmSuspend,text,2
.text.prvUartStartTxDma,text,64
.text.prvUartRead,text,6
.text.prvUartBsEnter,text,96
.text.prvUartTraceOutput.part.2,text,110
.text.prvUartFifoRead.constprop.5,text,60
.text.prvUartISR,text,50
.text.prvUartTraceTimeout,text,14
.text.prvUartSetTraceEnable,text,38
.text.prvUartBsPoll,text,52
.text.prvUartSendPacket,text,144
.text.prvUartTxDmaISR,text,98
.text.drvDebugUartPortCreate,text,376
.rodata.gDuartPmOps,rodata,16
.rodata.gDuartPortOps,rodata,20
.rodata.prvUartFifoRead.constprop.5.str1.1,rodata,32
.text.drvDebugPortRegister,text,16
.text.quec_drvDebugPortUnRegister,text,32
.text.drvDebugPortFindByName,text,24
.text.drvDebugPortSendPacket,text,14
.text.drvDebugPortSetRxCallback,text,12
.text.drvDebugPortSetTraceEnable,text,12
.text.drvDebugPortRead,text,16
.text.drvDebugPortWorkEnable,text,12
.rodata.gBlueScreenEventData,rodata,10
.text.udcEpQueue,text,48
.text.udcEpDequeueAll,text,12
.text.udcEpAlloc,text,28
.text.udcXferAlloc,text,24
.text.udcXferFree,text,36
.text.udcEpEnable,text,32
.text.udcEpDisable,text,36
.text.udcGdbPollIntr,text,10
.text.prvUserialFindByName,text,36
.text.prvUserialStartTxLocked,text,52
.text.prvUserialModemBufOutputLocked,text,144
.text.prvUserialSetRxCallback,text,20
.text.prvUserialFreeUdcResources,text,50
.text.prvUserialClose,text,60
.text.prvUserialDisable,text,108
.text.prvUserialUnbind,text,72
.text.prvUserialBind,text,180
.text.prvUserialWaitDirectTxFinishBs,text,54
.text.prvUserialRead,text,14
.text.prvUserialStartTxTimer.isra.0,text,14
.text.prvUserialOpen,text,76
.text.prvUserialSetTraceEnable,text,30
.text.prvUserialModemLogOutputLocked,text,74
.text.prvUserialRxStartLocked.part.4,text,100
.text.prvUserialTraceOutputLocked,text,206
.text.prvUserialWaitDirectTxFinish.isra.6,text,52
.text.prvUserialSendPacket,text,248
.text.prvUserialBsEnter,text,52
.text.prvUserialEnable,text,140
.text.prvUserialMosLogOutputLocked,text,56
.text.prvUserialOutputTimeout,text,30
.text.prvUserialRxDoneCb,text,100
.text.prvUserialBsPoll,text,30
.text.prvUserialTxDoneCb,text,156
.text.usbDebugSerialGetOps,text,8
.text.drvDebugUserialPortCreate,text,300
.text.quec_drvdeUslStartTxTimer,text,24
.text.quec_drvDebugUserialPortDestroy,text,136
.rodata.drvDebugUserialPortCreate.str1.1,rodata,27
.rodata.gDuserialPortOps,rodata,20
.rodata.gDuserialUsbOps,rodata,32
.rodata.prvUserialClose.str1.1,rodata,27
.rodata.prvUserialOpen.str1.1,rodata,26
.text.prvDhostSetRxCallback,text,20
.text.prvDhostSuspend,text,2
.text.prvDhostResume,text,2
.text.prvDhostFifoWriteAll,text,88
.text.prvDhostRead,text,8
.text.prvDhostStartTxTimer.isra.1,text,38
.text.prvDhostTraceOutput,text,214
.text.prvDhostTraceTimeout,text,6
.text.prvDhostSetTraceEnable,text,32
.text.prvDhostSendPacket,text,136
.text.prvDhostFifoRead.constprop.6,text,44
.text.prvDhostBsPoll,text,36
.text.prvDhostISR,text,64
.text.drvDhostCreate,text,296
.text.quec_drvhostStartTxTimer,text,12
.text.quec_drvDhostDestroy,text,164
.text.drvDhostRestoreConfig,text,32
.text.prvDhostWorkEnable,text,212
.text.prvDhostBsEnter,text,100
.text.drvDhostDetection,text,92
.rodata.gDhostPmOps,rodata,16
.rodata.gDhostPortOps,rodata,20
.text._sendTimeout,text,8
.text._calcUartDiv,text,140
.text._uartStartTxDma,text,80
.text._sendDmaMode,text,104
.text._uartStartRxDma,text,60
.text._sleepTimeout,text,8
.text._uartSuspend,text,84
.text._startConfig,text,296
.text._uartTxDmaIsr,text,152
.text._startSleepTimer,text,52
.text._setHWRegs,text,224
.text._uartRxDmaIsr,text,180
.text._sendFifoMode,text,116
.text._uartResume,text,132
.text.drvUartISR,text,736
.text._RXTrigConfig,text,40
.text.quec_uart_get_tx_status,text,38
.text._setEvtMask,text,8
.text.drvUartReceive,text,320
.text.drvUartSendAll,text,156
.text.drvUartWaitTxFinish,text,128
.text.drvUartSetAutoSleep,text,48
.text.drvUartCreate,text,356
.text.drvUartClose,text,70
.text.drvUartOpen,text,136
.text.drvUartDestroy,text,94
.text.drvUartConfig,text,6
.text.drvUartReconfig,text,162
.text.drvUartReadAvail,text,24
.text.drvUartWriteAvail,text,30
.rodata._calcUartDiv.str1.1,rodata,50
.rodata._setHWRegs.str1.1,rodata,34
.rodata._uartPmOps,rodata,16
.rodata._uartRxDmaIsr.str1.1,rodata,69
.rodata._uartStartTxDma.str1.1,rodata,14
.rodata._uartSuspend.str1.1,rodata,33
.rodata._uartTxDmaIsr.str1.1,rodata,100
.rodata.drvUartISR.str1.1,rodata,179
.rodata.drvUartOpen.str1.1,rodata,22
.rodata.drvUartReceive.str1.1,rodata,27
.text.osiBitmapSet,text,24
.text.osiBitmapIsSet,text,26
.text.prvEfuseAccessLock,text,44
.text.prvEfuseAccessUnlock,text,12
.text.drvEfuseBatchRead,text,228
.text.drvEfuseBatchWrite,text,188
.text.drvEfuseRead,text,8
.text.drvEfuseInvalidateCache,text,44
.rodata.drvEfuseBatchRead.str1.1,rodata,43
.rodata.drvEfuseBatchWrite.str1.1,rodata,44
.text._efuseConfigBlkId,text,16
.text.drvEfusePmicOpen,text,16
.text.drvEfusePmicClose,text,16
.text.drvEfusePmicRead,text,228
.rodata.drvEfusePmicRead.str1.1,rodata,60
.text._gpioSuspend,text,64
.text._gpioISR,text,60
.text._gpioResume,text,68
.text.drvGpioReconfig,text,132
.text.drvGpioOpen,text,104
.text.drvGpioClose,text,76
.text.drvGpioRead,text,76
.text.quec_drvGpioOpen,text,80
.text.quec_drvGpioClose,text,44
.text.quec_drvGpioInit,text,88
.rodata._gpioPmOps,rodata,16
.text.prvHostCmdBsEnter,text,10
.text.prvHostCmdRxCallback,text,24
.text.prvHostCmdRxProcess,text,230
.text.drvHostCmdEngineCreate,text,144
.text.quec_drvHostCmdEngineDestroy,text,112
.text.drvHostCmdSendResponse,text,60
.text.drvHostInvalidCmd,text,26
.text.drvHostCmdSendResultCode,text,18
.text.osiBytesGetLe32,text,44
.text.prvHostRead,text,124
.text.prvHostReadSpecial,text,148
.text.prvHostWrite32.isra.1,text,48
.text.prvHostWriteSpecial,text,84
.text.drvHostReadWriteHandler,text,274
.text._i2cSuspend,text,20
.text._i2cSetClock,text,64
.text._i2cClearIrqStatus.isra.1,text,6
.text._i2cSendByte,text,200
.text._i2cSetAddress,text,104
.text._i2cGetByte.constprop.5,text,116
.text._i2cResume,text,28
.text.quec_getI2cMaster,text,16
.text.drvI2cMasterAcquire,text,232
.text.drvI2cMasterRelease,text,60
.text.drvI2cWrite,text,292
.text.drvI2cRead,text,280
.text.drvI2cWriteSalveData,text,236
.text.drvI2cReadSlaveData,text,244
.rodata._i2cGetByte.constprop.5.str1.1,rodata,61
.rodata._i2cPmOps,rodata,16
.rodata._i2cSendByte.str1.1,rodata,101
.rodata._i2cSetClock.str1.1,rodata,36
.rodata.drvI2cMasterAcquire.str1.1,rodata,67
.rodata.drvI2cRead.str1.1,rodata,177
.rodata.drvI2cWrite.str1.1,rodata,166
.rodata.drvI2cWriteSalveData.str1.1,rodata,33
.rodata.hw_masters,rodata,24
.text.prvIfcIsSelf,text,44
.text.prvIfcRequestChannel.part.2,text,180
.text.drvIfcChannelInit,text,96
.text.drvIfcRequestChannel,text,28
.text.drvIfcWaitChannel,text,36
.text.drvIfcFlush,text,38
.text.drvIfcGetTC,text,20
.text.drvIfcStop,text,40
.text.drvIfcIsFifoEmpty,text,24
.text.drvIfcIsRunning,text,38
.text.drvIfcReleaseChannel,text,92
.text.drvIfcStart,text,84
.rodata.gIfcDescs,rodata,176
.text.at_int_handler,text,288
.text.ipc_at_init,text,100
.rodata.at_int_handler.str1.1,rodata,182
.rodata.ipc_at_init.str1.1,rodata,40
.text.prvGetKeyCode,text,48
.text._keyCallback,text,68
.text._keypadSearch,text,114
.text._KeypadIsrCB,text,128
.text.drvKeypadSetCB,text,32
.text.drvKeypadState,text,28
.text.drvKeypadOpen,text,60
.text.drvKeypadInit,text,100
.rodata.CSWTCH.9,rodata,5
.rodata._keyCallback.str1.1,rodata,24
.text._lcdPutSemaphore,text,12
.text.quec_lcd_clear_offset,text,76
.text.quec_lcd_set_offset,text,76
.text.quec_drvLcdGetLcdInfo,text,32
.text.drvLcdConfigGoudaLayers,text,356
.text.drvLcdEnterSleep,text,184
.text.drvLcdSetDisplayWindow,text,28
.text.drvLcdSetBlockBuffer,text,32
.text.drvDisableBlock,text,48
.text._drvLcdHandler,text,68
.text.drvLcdEnableBlock,text,48
.text.drvLcdDisableAllBlock,text,44
.text.drvLcdConfigBlock,text,192
.text.drvLcdInvalidateRect,text,120
.text.drvLcdBlockTransfer,text,304
.text.drvLcdInit,text,196
.text.quec_lcd_special_change,text,88
.text.quec_drvLcdInit,text,136
.rodata.CSWTCH.64,rodata,5
.rodata.drvDisableBlock.str1.1,rodata,27
.rodata.drvLcdBlockTransfer.str1.1,rodata,35
.rodata.drvLcdClose.str1.1,rodata,81
.rodata.drvLcdConfigBlock.str1.1,rodata,84
.rodata.drvLcdConfigGoudaLayers.str1.1,rodata,26
.rodata.drvLcdDisableAllBlock.str1.1,rodata,24
.rodata.drvLcdEnableBlock.str1.1,rodata,22
.rodata.drvLcdEnterSleep.str1.1,rodata,81
.rodata.drvLcdInit.str1.1,rodata,65
.rodata.drvLcdInvalidateRect.str1.1,rodata,30
.rodata.gd_lcd_config,rodata,4
.rodata.quec_drvLcdInit.str1.1,rodata,37
.rodata.quec_lcd_clear_offset.str1.1,rodata,20
.rodata.quec_lcd_set_offset.str1.1,rodata,18
.rodata.quec_lcd_special_change.str1.1,rodata,24
.text._st7789h2EsdCheck,text,20
.text._st7789h2ReadId,text,184
.text._st7789h2SetDisplayWindow,text,192
.text._st7789h2RotationInvalidateRect,text,68
.text._st7789h2Invalidate,text,52
.text._st7789h2InvalidateRect,text,108
.text._st7789h2Init,text,712
.text._st7789h2SleepIn,text,68
.text._st7789h2Close,text,32
.rodata._st7789h2Close.str1.1,rodata,25
.rodata._st7789h2EsdCheck.str1.1,rodata,24
.rodata._st7789h2Init.str1.1,rodata,23
.rodata._st7789h2Invalidate.str1.1,rodata,32
.rodata._st7789h2InvalidateRect.str1.1,rodata,30
.rodata._st7789h2ReadId.str1.1,rodata,84
.rodata._st7789h2RotationInvalidateRect.str1.1,rodata,41
.rodata._st7789h2SetDisplayWindow.str1.1,rodata,64
.rodata._st7789h2SleepIn.str1.1,rodata,39
.rodata.st7789h2sOperations,rodata,40
.text._st7789vEsdCheck,text,20
.text._st7789vReadId,text,192
.text._st7789vSetDisplayWindow,text,192
.text._st7789vRotationInvalidateRect,text,68
.text._st7789vInvalidate,text,52
.text._st7789vInvalidateRect,text,108
.text._st7789vInit,text,700
.text._st7789vSleepIn,text,88
.text._st7789vClose,text,32
.rodata._st7789vClose.str1.1,rodata,26
.rodata._st7789vEsdCheck.str1.1,rodata,22
.rodata._st7789vInit.str1.1,rodata,22
.rodata._st7789vInvalidate.str1.1,rodata,31
.rodata._st7789vInvalidateRect.str1.1,rodata,29
.rodata._st7789vReadId.str1.1,rodata,82
.rodata._st7789vRotationInvalidateRect.str1.1,rodata,43
.rodata._st7789vSetDisplayWindow.str1.1,rodata,63
.rodata._st7789vSleepIn.str1.1,rodata,38
.rodata.st7789vOperations,rodata,40
.text.prvPanelConfig,text,100
.text.prvGoudaInit,text,72
.text.prvGoudaISR,text,44
.text.prvGoudaDeinit,text,64
.text.prvSetPowerEnable,text,32
.text.prvWaitGouda,text,48
.text.prvSetVideoLayer,text,512
.text.prvSetOverlay,text,192
.text.drvLcdInitV2,text,68
.text.drvLcdGetByname,text,24
.text.drvLcdGetPanelInfo,text,116
.text.drvLcdSetDesc,text,116
.text.drvLcdOpenV2,text,156
.text.drvLcdCloseV2,text,76
.text.drvLcdSetDirection,text,6
.text.drvLcdSetBackLightEnable,text,12
.text.drvLcdFlush,text,272
.text.drvLcdFill,text,124
.text.drvLcdGetDesc,text,4
.text.drvLcdWriteCmd,text,44
.text.drvLcdWriteData,text,44
.text.drvLcdReadData,text,180
.rodata.drvLcdCloseV2.str1.1,rodata,10
.rodata.drvLcdOpenV2.str1.1,rodata,25
.text._threadEntry,text,24
.text._nvmNotify,text,20
.text._nvmResponse,text,64
.text._nvmHandler,text,544
.text.drvNvmIpcInit,text,112
.text.drvNvmSendCalibCmd,text,184
.rodata._nvmHandler.str1.1,rodata,560
.rodata._nvmResponse.str1.1,rodata,28
.rodata.drvNvmIpcInit.str1.1,rodata,40
.rodata.drvNvmSendCalibCmd.str1.1,rodata,65
.text.drvModemLogBufInitCp,text,28
.text.drvModemLogBufInitZsp,text,28
.text.drvModemLogBufInitMos,text,28
.text.drvModemLogLinearBuf,text,136
.text.drvModemLogBufAdvance,text,26
.rodata.drvModemLogBufInitCp.str1.1,rodata,9
.rodata.drvModemLogBufInitMos.str1.1,rodata,8
.rodata.drvModemLogBufInitZsp.str1.1,rodata,10
.text.drvPmicAudHeadsetInsertConfirm,text,4
.text._pmicEicISR,text,96
.text._pmicISR,text,108
.text.drvPmicIntrInit,text,200
.text.drvPmicIntrEnable,text,60
.text.drvPmicEicSetCB,text,24
.text.drvPmicEicTrigger,text,144
.text.drvPmicEicGetLevel,text,68
.rodata._pmicISR.str1.1,rodata,17
.rodata.drvPmicEicTrigger.str1.1,rodata,41
.text._pwrKeyIsrCB,text,58
.text.drvPwrKeySetCB,text,20
.text.drvPowerkeyInit,text,132
.text.quec_power_key_status_refresh,text,76
.rodata.quec_power_key_status_refresh.str1.1,rodata,18
.text.pwm_sleep_timer_handler,text,56
.text._pwmResume,text,68
.text._pwmSuspend,text,92
.text.drvPwmAcquire,text,160
.text.drvPwtSetPeriodDuty,text,72
.text.drvPwtStart,text,48
.text.drvPwtStop,text,20
.text.drvLgpStart,text,56
.text.drvLgpStop,text,20
.text.drvPwlStart,text,100
.text.drvPwlStop,text,56
.text.drvPwmRelease,text,68
.rodata._pwmPmOps,rodata,16
.text.prvAesTrngGen2.constprop.0,text,88
.text.drvRngGenerate_,text,216
.text.drvRngGenerateInit,text,60
.text.drvRngGenerate,text,12
.rodata.drvRngGenerate_.str1.1,rodata,76
.text.prvTimerTimeout,text,16
.text.prvFreeAllAlarms,text,34
.text.prvNextExpire,text,134
.text.prvInsertAlarm,text,58
.text.prvRtcAlarmDecode,text,140
.text.prvRtcAlarmHeadEncode.isra.4,text,144
.text.prvRtcAlarmEncode,text,36
.text.prvStorenv.constprop.5,text,172
.text.prvHandleAlarm,text,408
.text.drvRtcHandleAlarm,text,16
.text.drvRtcSetAlarm,text,216
.text.drvRtcSetRepeatAlarm,text,256
.text.drvRtcRemoveAlarm,text,172
.text.drvRtcAlarmOwnerSetCB,text,164
.text.drvRtcGetAlarmCount,text,44
.text.drvRtcGetAlarms,text,80
.text.drvRtcUpdateTime,text,224
.text.drvRtcInit,text,648
.text.drvRtcGetWakeupTime,text,52
.rodata.drvRtcInit.str1.1,rodata,73
.rodata.drvRtcRemoveAlarm.str1.1,rodata,25
.rodata.prvStorenv.constprop.5.str1.1,rodata,61
.rodata.pbDrvRtcAlarm_fields,rodata,90
.rodata.pbDrvRtc_fields,rodata,30
.text.prvRtcIntrCB,text,128
.text.drvRtcHalWriteSecond,text,216
.text.drvRtcHalUnsetAlarm,text,40
.text.drvRtcHalSetAlarm,text,220
.text.drvRtcHalInit,text,56
.rodata.drvRtcHalSetAlarm.str1.1,rodata,43
.rodata.drvRtcHalUnsetAlarm.str1.1,rodata,16
.rodata.drvRtcHalWriteSecond.str1.1,rodata,29
.rodata.prvRtcIntrCB.str1.1,rodata,16
.text.prvSdmmcStartWriteXfer,text,64
.text.prvSdmmcStopWriteXfer,text,30
.text.prvSdmmcISR,text,40
.text.prvSdmmcSuspend,text,44
.text.prvSdmmcWaitCmdDone,text,84
.text.prvSdmmcWaitCmdResp,text,88
.text.quec_sdmmc_pin_pull_up,text,84
.text.quec_printf_sdmmc_status,text,48
.text.prvSdmmcCheckStatus,text,66
.text.prvSdmmcSetBlockSizeReg,text,18
.text.prvSdmmcSetClk,text,60
.text.prvSdmmcSetDataWidth,text,28
.text.prvSdmmcResume,text,120
.text.prvSdmmcGetResp,text,128
.text.prvSdmmcStartReadXfer,text,66
.text.prvSdmmcCheckResp,text,4
.text.prvSdmmcCommand,text,580
.text.prvSdmmcReadCsd,text,116
.text.prvSdmmcReadCid,text,80
.text.prvSdmmcWaitTransDone,text,88
.text.drvSdmmcRead,text,684
.text.drvSdmmcWrite,text,756
.text.drvSdmmcOpen,text,284
.text.drvSdmmcClose,text,92
.text.drvSdmmcDestroy,text,94
.text.drvSdmmcCreate,text,304
.text.drvSdmmcGetBlockNum,text,6
.rodata.drvSdmmcOpen.str1.1,rodata,27
.rodata.drvSdmmcRead.str1.1,rodata,104
.rodata.drvSdmmcWrite.str1.1,rodata,188
.rodata.gSdmmcPmOps,rodata,16
.rodata.prvSdmmcCommand.str1.1,rodata,149
.rodata.prvSdmmcReadCid.str1.1,rodata,28
.rodata.prvSdmmcReadCsd.str1.1,rodata,51
.rodata.prvSdmmcWaitTransDone.str1.1,rodata,29
.rodata.quec_printf_sdmmc_status.str1.1,rodata,40
.rodata.quec_sdmmc_pin_pull_up.str1.1,rodata,11
.text.prvRomHashInit,text,16
.text.prvRomHashUpdate,text,12
.text.prvEnableRomAccess,text,48
.text.prvDisableRomAccess,text,44
.text.prvReadEfusePubkey,text,236
.text.prvHashSigCheck,text,108
.text.prvRomHashFinal.constprop.5,text,16
.text.prvHashCalc,text,70
.text.drvSecureBootEnable,text,44
.text.drvSecureWriteSecureFlags,text,340
.text.drvSecureEmbedSigCheck,text,72
.rodata.prvHashSigCheck.str1.1,rodata,16
.rodata.prvReadEfusePubkey.str1.1,rodata,78
.text.prvGetSerial_,text,36
.text.prvGetSerialInit,text,60
.text.quec_serial_set_event_mask,text,16
.text.drvSerialAcquire,text,76
.text.drvSerialOpen,text,88
.text.drvSerialClose,text,30
.text.drvSerialRelease,text,36
.text.drvSerialWrite,text,30
.text.drvSerialRead,text,30
.text.drvSerialReadAvail,text,28
.text.drvSerialWriteAvail,text,28
.text.drvSerialWaitWriteAvail,text,28
.text.drvSerialWaitWriteFinish,text,28
.text.drvSerialRegisterImpl,text,92
.text.drvSerialUnregisterImpl,text,68
.rodata.drvSerialAcquire.str1.1,rodata,37
.rodata.drvSerialOpen.str1.1,rodata,54
.rodata.drvSerialRegisterImpl.str1.1,rodata,49
.rodata.kSerialNames,rodata,32
.text._setConfig,text,140
.text._setclock,text,32
.text._drvSpiFlushFifos,text,12
.text._drvSpiReadIfcIrq,text,132
.text._drvSpiIrqHandle,text,152
.text._drvSpiWaitRxDone,text,40
.text._spiSuspend,text,32
.text._spiResume,text,100
.text.drvSpiGetTxFree,text,10
.text._drvSpiSend.part.5,text,70
.text.drvSpiGetRxLevel,text,10
.text.drvSpiPinControl,text,50
.text.drvSpiWrite,text,352
.text.drvSpiRead,text,804
.text.drvSpiMasterAcquire,text,516
.text.drvSpiSetIrqHandle,text,52
.text.drvSpiSetIrqMask,text,70
.text.drvSpiMasterRelease,text,84
.rodata._spiPmOps,rodata,16
.rodata._spiResume.str1.1,rodata,28
.rodata._spiSuspend.str1.1,rodata,12
.rodata.drvSpiMasterAcquire.str1.1,rodata,29
.rodata.drvSpiRead.str1.1,rodata,29
.rodata.spi_masters,rodata,24
.text.drvSpiFlashSetSuspendEnabled,text,12
.text.drvSpiFlashSetRangeWriteProhibit,text,56
.text.drvSpiFlashClearRangeWriteProhibit,text,58
.text.drvSpiFlashMapAddress,text,14
.text.drvSpiFlashRead,text,38
.text._ZL16_setSingleSerialP6DrvUsb16drvUsbWorkMode_t.isra.0,text,108
.text._ZL18_vbusDebounceStartP6DrvUsb,text,18
.text._ZN6DrvUsb11changeStateE11DrvUsbState,text,44
.text._ZL9_startUsbP6DrvUsb,text,60
.text._ZL17_udcEventNotifierPv10udcEvent_t,text,52
.text._ZL14_stopUsbBySoftP6DrvUsb,text,38
.text._ZL17_notRecognizeWorkPv,text,34
.text._ZNK6DrvUsb10readyStartEv,text,26
.text._ZL14_chargerOnWorkPv,text,88
.text._ZN6DrvUsbD2Ev,text,68
.text._ZN6DrvUsb4initEmi,text,204
.text.drvUsbInit,text,148
.text.drvUsbWorkQueue,text,12
.text.drvUsbSetWorkMode,text,184
.text.ql_usb_set_work_mode,text,172
.text.drvUsbIsConnected,text,20
.text.drvUsbReset,text,36
.text.drvUsbEnable,text,92
.text.drvUsbDisable,text,44
.text.drvUsbIsEnabled,text,12
.text.drvUsbRemoteWakeup,text,24
.text.drvUsbSetAttach,text,92
.text.drvUsbIsSuspend,text,16
.rodata._ZL14_chargerOnWorkPv.str1.1,rodata,23
.rodata._ZL17_udcEventNotifierPv10udcEvent_t.str1.1,rodata,13
.rodata._ZN6DrvUsb11changeStateE11DrvUsbState.str1.1,rodata,32
.rodata._ZN6DrvUsb4initEmi.str1.1,rodata,4
.rodata.drvUsbInit.str1.1,rodata,21
.rodata.drvUsbSetWorkMode.str1.1,rodata,52
.text.drvWcnOpen,text,884
.text.drvWcnClose,text,120
.text.drvWcnRequest,text,14
.text.drvWcnRelease,text,10
.rodata.drvWcnClose.str1.1,rodata,20
.rodata.drvWcnOpen.str1.1,rodata,27
.text.prvWifiSetChannel,text,32
.text.prvWcnWlanISR,text,316
.text.prvWifiDestroy,text,34
.text.prvLockCheckSetRunning,text,30
.text.prvStartScan,text,32
.text.prvWifiClose.isra.1,text,20
.text.prvScanChannel_.isra.3,text,56
.text.prvScanChannel,text,56
.text.drvWifiOpen,text,84
.text.drvWifiClose,text,40
.text.drvWifiScanChannel,text,96
.text.drvWifiScanAsyncStart,text,96
.text.drvWifiScanAsyncStop,text,68
.rodata.prvWcnWlanISR.str1.1,rodata,42
.text.prvWatchdogReload,text,40
.text.prvFeedWdt,text,18
.text.drvWatchdogStart,text,232
.text.drvWatchdogStop,text,68
.text.quec_dev_feed_wdt,text,60
.rodata.quec_dev_feed_wdt.str1.1,rodata,14
.text._acmFuncFillDesc,text,72
.text._acmFuncDisable,text,60
.text._acmFuncSetAlt,text,156
.text._acmFuncUnbind,text,124
.text._acmFuncBind,text,364
.text._acmFuncSetup,text,280
.text._acmFuncDestroy,text,4
.text._acmCompSetLineCoding,text,96
.text.createCdcAcmFunc,text,340
.rodata._acmCompSetLineCoding.str1.1,rodata,67
.rodata._acmFuncBind.str1.1,rodata,26
.rodata._acmFuncDisable.str1.1,rodata,12
.rodata._acmFuncSetAlt.str1.1,rodata,53
.rodata._acmFuncSetup.str1.1,rodata,85
.rodata.createCdcAcmFunc.str1.1,rodata,37
.rodata.kAcmCtrlIntfDesc,rodata,9
.rodata.kAcmDataIntfDesc,rodata,9
.rodata.kAcmDesc,rodata,4
.rodata.kAcmHeaderDesc,rodata,5
.rodata.kAcmIadDescriptor,rodata,8
.rodata.kCdcCallMgmtDesc,rodata,5
.rodata.kCdcUnionDesc,rodata,5
.rodata.kEpDesc,rodata,7
.text._serialDestroy,text,8
.text.createSerialFunc,text,180
.text.createDebugSerialFunc,text,144
.rodata.generic_serial_intf_desc,rodata,9
.rodata.hs_data_in,rodata,7
.rodata.hs_data_out,rodata,7
.text.udevDriverDisconnect,text,10
.text.udcCreate,text,64
.text.udcGetDriver,text,6
.text.udcBindDriver,text,48
.text.udcStart,text,26
.text.udcStop,text,44
.text.udcDestroy,text,34
.text.udcSuspend,text,14
.text.udcResume,text,22
.text.udcSetNotifier,text,28
.text.udcConnect,text,32
.text.udcDisconnect,text,30
.text.udcRemoteWakeup,text,12
.text.udcUsbIsSuspend,text,8
.rodata.udcBindDriver.str1.1,rodata,21
.rodata.udcCreate.str1.1,rodata,25
.text.udcPlatSetPower,text,10
.text.udcPlatSetClock,text,10
.text.prvEpCancelXferInQueue,text,76
.text.prvDwcEpFree,text,24
.text.prvDwcEpAllocate,text,130
.text.prvExitHibernation,text,38
.text.prvDwcRmtWakeup_,text,64
.text.prvDwcRmtWakeup,text,12
.text.prvDwcXferFree,text,6
.text.prvDwcXferAllocate,text,8
.text.prvRxFifoFlush.isra.3,text,16
.text.prvTxFifoFlush.isra.4,text,24
.text.prvEpProgramZlpLocked.isra.5,text,38
.text.prvEp0Zlp,text,68
.text.prvTxFifoAllocateLocked.isra.8,text,140
.text.prvEpEnableLocked,text,188
.text.prvDwcEpEnable,text,52
.text.prvTxFifoFreeLocked.isra.9,text,50
.text.prvEpStopLocked,text,198
.text.prvSetEpMps.isra.10,text,78
.text.prvGlobalSoftReset.isra.12,text,26
.text.prvHwInit,text,552
.text.prvDwcStart,text,72
.text.prvEpDisableLocked,text,96
.text.prvDwcEpDisable,text,56
.text.prvEpXferStartLocked.isra.14,text,276
.text.prvDisconnectISR,text,152
.text.prvDwcStop,text,190
.text.prvScheduleEpLocked.part.15,text,192
.text.prvGiveBackComplete_,text,80
.text.prvDwcEpDequeue,text,128
.text.prvDwcEpDequeueAll,text,138
.text.prvGiveBackEpCurrent,text,62
.text.prvEpQueueLocked,text,136
.text.prvQueueSetup,text,68
.text.prvStallEp0.isra.17,text,12
.text.prvStallEpLocked,text,98
.text.prvDwcEpHalt,text,34
.text.prvEpOutDoneISR,text,308
.text.prvEpISR,text,612
.text.prvDwcISR,text,1036
.text.prvDwcGdbPollIntr,text,16
.text.prvEp0CompleteCB,text,700
.text.prvDwcEpQueue,text,100
.text.dwcUdcInit,text,396
.text.dwcUdcExit,text,32
.text.dwcUsbIsSuspend,text,16
.rodata.prvDwcEpDisable.str1.1,rodata,18
.rodata.prvDwcEpEnable.str1.1,rodata,17
.rodata.prvDwcEpQueue.str1.1,rodata,29
.rodata.prvDwcISR.str1.1,rodata,206
.rodata.prvEp0CompleteCB.str1.1,rodata,210
.rodata.prvEp0Zlp.str1.1,rodata,27
.rodata.prvEpEnableLocked.str1.1,rodata,56
.rodata.prvEpISR.str1.1,rodata,170
.rodata.prvEpOutDoneISR.str1.1,rodata,147
.rodata.prvEpQueueLocked.str1.1,rodata,39
.rodata.prvEpXferStartLocked.isra.14.str1.1,rodata,25
